airline_code,airline_name,flight_number,origin_airport,origin_city,origin_country,origin_region,origin_latitude,origin_longitude,destination_airport,destination_city,destination_country,destination_region,destination_latitude,destination_longitude,distance_km,seats,aircraft_type,codeshare,stops,flight_date,flight_year,flight_month,flight_quarter
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B1913,NUX,Novy Urengoy,Russia,Other,66.06939697265625,76.52030181884766,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1324.61,185,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B5709,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,1338.63,130,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B3421,OVB,Novosibirsk,Russia,Other,55.012599945068,82.650703430176,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,1370.3,185,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B4425,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,723.52,213,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B5621,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,554.7,127,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B9454,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NJC,Nizhnevartovsk,Russia,Other,60.94929885864258,76.48359680175781,1012.6,219,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B9454,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NJC,Nizhnevartovsk,Russia,Other,60.94929885864258,76.48359680175781,1012.6,219,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B9454,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,NJC,Nizhnevartovsk,Russia,Other,60.94929885864258,76.48359680175781,1012.6,219,CR2,0,0,2023-12-01,2023,12,4
